,codigo_ibge,anomes_s,tx_acomp_freq_escol_f,tx_acomp_agenda_saude_f,tx_atual_cad_f,igdm_f,igd_pbf_fator_redutor_conforme_saldo_f
4220,412220,202507,0.9653,0.8563,0.8316,0.8712,1.0
4221,412230,202507,0.9842,0.9996,0.8343,0.9131,1.0
4222,412240,202507,0.9058,0.856,0.8566,0.8688,0.8
4223,412250,202507,0.9984,0.9691,0.8503,0.917,1.0
4224,412260,202507,0.9361,0.8563,0.8827,0.8895,1.0
4225,412265,202507,0.9982,0.9513,0.8679,0.9213,1.0
4226,412270,202507,0.956,0.8853,0.8592,0.8899,0.1
4227,412280,202507,0.993,0.9782,0.8481,0.9169,1.0
4228,412290,202507,0.9524,0.8655,0.9293,0.9191,0.4
4229,412300,202507,0.944,0.9164,0.8818,0.906,1.0
4230,412310,202507,0.7712,0.8141,0.7729,0.7828,0.1
4231,412320,202507,0.9831,0.8655,0.9517,0.938,1.0
4232,412330,202507,0.9443,0.7861,0.893,0.8791,1.0
4233,412340,202507,0.9784,0.9705,0.8778,0.9261,1.0
4234,412350,202507,0.9567,0.8495,0.8091,0.8561,1.0
4235,412360,202507,0.9204,0.9076,0.9309,0.9225,1.0
4236,412370,202507,0.9499,0.9186,0.877,0.9056,1.0
4237,412380,202507,0.9659,0.8453,0.8484,0.877,1.0
4238,412382,202507,0.9804,0.9692,0.8802,0.9275,1.0
4239,412385,202507,0.9569,0.9639,0.8945,0.9275,1.0
4240,412390,202507,0.9603,0.8613,0.9264,0.9186,1.0
4241,412395,202507,0.9741,0.8404,0.8537,0.8805,1.0
4242,412400,202507,0.9514,0.9477,0.9061,0.9278,1.0
4243,412402,202507,0.9643,0.8094,0.9071,0.897,1.0
4244,412405,202507,0.9541,0.8626,0.9162,0.9123,0.6
4245,412410,202507,0.9665,0.8475,0.857,0.882,0.4
4246,412420,202507,0.9861,0.9197,0.9105,0.9317,1.0
4247,412430,202507,0.9921,0.9224,0.7835,0.8704,0.1
4248,412440,202507,0.937,0.8711,0.8727,0.8884,1.0
4249,412450,202507,0.9695,0.8526,0.7847,0.8479,1.0
4250,412460,202507,0.9641,0.8844,0.8646,0.8944,1.0
4251,412470,202507,0.985,0.8292,0.9124,0.9098,1.0
4252,412480,202507,0.9499,0.9595,0.8556,0.9052,1.0
4253,412490,202507,0.9662,0.8722,0.9268,0.923,0.1
4254,412500,202507,0.9669,0.9375,0.8934,0.9228,1.0
4255,412510,202507,0.9937,0.8963,0.7595,0.8523,1.0
4256,412520,202507,0.9726,0.8908,0.8331,0.8824,0.1
4257,412530,202507,0.9817,0.7543,0.8393,0.8537,0.1
4258,412535,202507,0.9949,0.9461,0.8381,0.9043,0.1
4259,412540,202507,0.9509,0.9247,0.9032,0.9205,1.0
4260,412545,202507,0.9692,0.7557,0.9007,0.8816,1.0
4261,412550,202507,0.9448,0.8218,0.8064,0.8449,0.4
4262,412555,202507,0.9853,0.8889,0.8944,0.9158,1.0
4263,412560,202507,0.9667,0.8626,0.8758,0.8952,0.1
4264,412570,202507,0.9681,0.8108,0.8953,0.8924,1.0
4265,412575,202507,0.9764,0.8607,0.9017,0.9101,1.0
4266,412580,202507,0.9686,0.9588,0.9318,0.9478,0.1
4267,412590,202507,0.9364,0.8098,0.8325,0.8528,1.0
4268,412600,202507,0.9537,0.8897,0.8964,0.9091,0.1
4269,412610,202507,0.9571,0.7827,0.9186,0.8943,1.0
4270,412620,202507,0.9834,0.9514,0.914,0.9407,1.0
4271,412625,202507,0.948,0.75,0.845,0.847,0.4
4272,412627,202507,0.9326,0.8379,0.8522,0.8687,1.0
4273,412630,202507,0.9463,0.9213,0.8796,0.9067,1.0
4274,412635,202507,0.9702,0.8,0.9151,0.9001,1.0
4275,412640,202507,0.991,0.9719,0.8977,0.9396,1.0
4276,412650,202507,0.9631,0.8759,0.8574,0.8885,0.1
4277,412660,202507,0.9945,0.879,0.8576,0.8972,1.0
4278,412665,202507,0.9873,0.9871,0.8935,0.9404,1.0
4279,412667,202507,0.9726,0.9867,0.8855,0.9326,1.0
4280,412670,202507,0.9742,0.9091,0.9337,0.9377,0.1
4281,412680,202507,0.9754,0.9196,0.9115,0.9295,1.0
4282,412690,202507,0.9605,0.8769,0.8317,0.8752,1.0
4283,412700,202507,0.9773,0.9228,0.8022,0.8761,1.0
4284,412710,202507,0.9775,0.9436,0.8812,0.9209,0.6
4285,412720,202507,0.9804,0.7394,0.86,0.86,1.0
4286,412730,202507,0.9768,0.8575,0.8923,0.9047,1.0
4287,412740,202507,0.9552,0.852,0.8624,0.883,1.0
4288,412750,202507,0.9586,0.8456,0.8877,0.8949,0.6
4289,412760,202507,0.97,0.918,0.8989,0.9215,1.0
4290,412770,202507,0.9584,0.8804,0.8583,0.8889,0.8
4291,412780,202507,0.9765,0.8685,0.8806,0.9016,1.0
4292,412785,202507,0.9616,0.8664,0.9175,0.9158,1.0
4293,412788,202507,0.9661,0.911,0.8927,0.9156,0.1
4294,412790,202507,0.9295,0.826,0.8512,0.8645,1.0
4295,412795,202507,0.963,0.8371,0.8416,0.8708,1.0
4296,412796,202507,0.9831,0.9235,0.8511,0.9022,0.6
4297,412800,202507,0.9371,0.8618,0.8716,0.8855,1.0
4298,412810,202507,0.9762,0.8324,0.8301,0.8672,1.0
4299,412820,202507,0.9785,0.8562,0.833,0.8752,0.6
4300,412830,202507,0.9914,0.93,0.9271,0.9439,0.1
4301,412840,202507,0.9606,0.8528,0.8217,0.8642,0.1
4302,412850,202507,0.9762,0.6412,0.9018,0.8553,1.0
4303,412853,202507,0.9621,0.8277,0.7794,0.8372,1.0
4304,412855,202507,0.9687,0.9252,0.8598,0.9034,1.0
4305,412860,202507,0.9892,0.9663,0.8505,0.9141,1.0
4306,412862,202507,0.9589,0.9757,0.8641,0.9157,1.0
4307,412863,202507,0.9728,0.7216,0.9058,0.8765,0.1
4308,412865,202507,0.9916,0.9377,0.8619,0.9133,1.0
4309,412870,202507,0.9049,0.8387,0.8483,0.8601,0.1
4310,412880,202507,0.9974,0.8027,0.9174,0.9087,1.0
4311,420005,202507,0.9675,0.9441,0.886,0.9209,0.1
4312,420010,202507,0.9829,0.7553,0.845,0.8571,1.0
4313,420020,202507,0.9569,0.7772,0.7424,0.8047,1.0
4314,420030,202507,0.709,0.9192,0.7965,0.8053,1.0
4315,420040,202507,0.9769,0.9036,0.8068,0.8735,1.0
4316,420050,202507,0.9331,0.813,0.7606,0.8168,1.0
4317,420055,202507,0.9886,0.981,0.8353,0.9101,0.1
4318,420060,202507,0.9782,0.7721,0.8246,0.8499,1.0
4319,420070,202507,0.9604,0.6511,0.7554,0.7806,1.0
4320,420075,202507,10.0,1.0,0.9318,0.9659,0.1
4321,420080,202507,0.9225,0.8765,0.8125,0.856,1.0
4322,420090,202507,0.9162,0.9404,0.7027,0.8155,1.0
4323,420100,202507,0.9615,0.8995,0.8426,0.8866,0.1
4324,420110,202507,0.8734,0.9811,0.7906,0.8589,1.0
4325,420120,202507,0.9447,0.8633,0.7403,0.8222,1.0
4326,420125,202507,0.9868,0.875,0.8148,0.8729,1.0
4327,420127,202507,0.9579,0.6329,0.7214,0.7584,1.0
4328,420130,202507,0.9115,0.712,0.8139,0.8128,0.6
4329,420140,202507,0.9898,0.8789,0.816,0.8752,0.4
4330,420150,202507,0.942,0.8741,0.8234,0.8657,1.0
4331,420160,202507,10.0,0.6824,0.7121,0.7767,1.0
4332,420165,202507,0.9365,0.8378,0.8587,0.8729,1.0
4333,420170,202507,0.967,0.9302,0.911,0.9298,1.0
4334,420180,202507,0.9833,0.7524,0.8228,0.8453,1.0
4335,420190,202507,0.4712,0.9441,0.8705,0.7891,1.0
4336,420195,202507,0.9749,0.9038,0.835,0.8872,0.1
4337,420200,202507,0.8792,0.7518,0.7523,0.7839,0.6
4338,420205,202507,0.9453,0.803,0.7808,0.8275,0.1
4339,420207,202507,0.9575,0.7715,0.8136,0.8391,1.0
4340,420208,202507,0.9091,0.8225,0.8976,0.8817,1.0
4341,420209,202507,10.0,0.8227,0.8053,0.8583,1.0
4342,420210,202507,0.9421,0.6406,0.7686,0.78,0.4
4343,420213,202507,0.9518,0.5167,0.8042,0.7692,1.0
4344,420215,202507,0.9926,0.6826,0.8493,0.8435,0.1
4345,420220,202507,0.8667,0.8723,0.8648,0.8672,1.0
4346,420230,202507,0.834,0.9248,0.8203,0.8499,0.6
4347,420240,202507,0.9588,0.8304,0.8309,0.8628,0.8
4348,420243,202507,0.9967,0.9612,0.8472,0.9131,1.0
4349,420245,202507,0.9384,0.6715,0.7525,0.7787,1.0
4350,420250,202507,0.9287,0.9419,0.8063,0.8708,1.0
4351,420253,202507,0.9444,0.9027,0.8679,0.8957,1.0
4352,420257,202507,10.0,0.8758,0.8056,0.8718,0.1
4353,420260,202507,0.9631,0.8448,0.7634,0.8337,1.0
4354,420270,202507,0.9419,0.8138,0.7983,0.8381,1.0
4355,420280,202507,0.8893,0.99,0.8563,0.898,1.0
4356,420285,202507,0.9524,0.8868,1.0,0.9598,0.1
4357,420287,202507,0.9429,0.9035,0.8069,0.8651,1.0
4358,420290,202507,0.9508,0.8196,0.7587,0.822,0.4
4359,420300,202507,0.9866,0.6787,0.8959,0.8643,0.8
4360,420310,202507,0.96,0.9477,0.8581,0.906,1.0
4361,420315,202507,0.9821,0.8203,0.855,0.8781,0.1
4362,420320,202507,0.9046,0.6643,0.7826,0.7835,0.6
4363,420325,202507,0.7881,0.7788,0.7277,0.7556,1.0
4364,420330,202507,0.9838,0.8436,0.817,0.8654,1.0
4365,420340,202507,0.8836,0.6962,0.8447,0.8173,1.0
4366,420350,202507,0.958,0.8085,0.8348,0.859,1.0
4367,420360,202507,0.9447,0.6066,0.686,0.7308,1.0
4368,420370,202507,0.8893,0.7813,0.8686,0.852,0.1
4369,420380,202507,0.9816,0.8294,0.835,0.8703,0.6
4370,420390,202507,0.9624,0.6388,0.837,0.8188,0.1
4371,420395,202507,0.8682,0.872,0.7936,0.8319,1.0
4372,420400,202507,0.963,0.6935,0.799,0.8136,1.0
4373,420410,202507,0.9101,0.9781,0.8435,0.8938,1.0
4374,420415,202507,0.881,0.9318,0.83,0.8682,0.1
4375,420417,202507,10.0,0.9826,0.8756,0.9335,1.0
4376,420419,202507,0.8971,1.0,0.6761,0.8123,0.1
4377,420420,202507,0.9411,0.8048,0.7799,0.8264,0.6
4378,420425,202507,0.9801,0.9089,0.7449,0.8447,1.0
4379,420430,202507,0.9434,0.7212,0.7733,0.8028,1.0
4380,420435,202507,0.8077,0.8672,0.8432,0.8403,1.0
4381,420440,202507,0.7449,0.8062,0.8912,0.8334,0.1
4382,420445,202507,0.9444,0.9054,0.819,0.872,1.0
4383,420450,202507,0.9977,0.7152,0.7853,0.8209,1.0
4384,420455,202507,0.8564,0.8195,0.8688,0.8534,1.0
4385,420460,202507,0.9765,0.8786,0.7916,0.8596,1.0
4386,420470,202507,0.9029,0.9155,0.7765,0.8429,1.0
4387,420475,202507,10.0,0.9615,0.8846,0.9327,1.0
4388,420480,202507,0.8338,0.7954,0.8164,0.8155,0.6
4389,420490,202507,0.9526,0.9286,0.8272,0.8839,1.0
4390,420500,202507,0.8984,0.7917,0.7591,0.8021,1.0
4391,420510,202507,0.9111,0.7436,0.86,0.8437,1.0
4392,420515,202507,0.9091,0.625,0.8317,0.7994,1.0
4393,420517,202507,0.8898,0.8202,0.8383,0.8467,1.0
4394,420519,202507,0.9935,0.8153,0.8812,0.8928,1.0
4395,420520,202507,0.9242,0.8929,0.8507,0.8796,0.1
4396,420530,202507,0.8769,0.728,0.8199,0.8112,1.0
4397,420535,202507,10.0,1.0,0.8667,0.9334,1.0
4398,420540,202507,0.9651,0.5447,0.8087,0.7818,0.6
4399,420543,202507,0.9358,0.83,0.7829,0.8329,0.1
4400,420545,202507,0.9229,0.8983,0.8726,0.8916,1.0
4401,420550,202507,0.9943,0.8696,0.8408,0.8864,0.6
4402,420555,202507,0.9754,0.7475,0.8219,0.8417,1.0
4403,420560,202507,0.9641,0.8946,0.8448,0.0,1.0
4404,420570,202507,0.9353,0.767,0.7918,0.8215,1.0
4405,420580,202507,0.9594,0.8158,0.7931,0.8404,1.0
4406,420590,202507,0.9877,0.9048,0.804,0.8751,0.6
4407,420600,202507,0.9267,0.8602,0.8411,0.8673,1.0
4408,420610,202507,0.9826,0.9286,0.8333,0.8945,1.0
4409,420620,202507,0.913,0.8484,0.7936,0.8372,1.0
4410,420630,202507,0.7887,0.7512,0.8385,0.8042,1.0
4411,420640,202507,0.9773,0.8108,0.8279,0.861,1.0
4412,420650,202507,0.9595,0.7983,0.7906,0.8348,0.4
4413,420660,202507,0.9135,0.8024,0.765,0.8115,1.0
4414,420665,202507,0.934,0.9702,0.8688,0.9105,1.0
4415,420670,202507,0.9726,0.6429,0.7675,0.7876,0.1
4416,420675,202507,0.9685,0.8633,0.9171,0.9165,0.1
4417,420680,202507,0.9789,0.6962,0.8876,0.8626,1.0
4418,420690,202507,0.9469,0.777,0.8479,0.8549,1.0
4419,420700,202507,0.9831,0.74,0.8145,0.838,0.6
4420,420710,202507,0.9102,0.4013,0.7696,0.7127,1.0
4421,420720,202507,0.9742,0.7905,0.8333,0.8578,1.0
4422,420730,202507,0.9754,0.7713,0.7617,0.8175,0.6
4423,420740,202507,0.9276,0.9687,0.8099,0.879,1.0
4424,420750,202507,0.9667,0.8155,0.8102,0.8507,1.0
4425,420757,202507,0.9818,0.7019,0.9877,0.9148,0.1
4426,420760,202507,0.9787,0.7321,0.7299,0.7927,0.1
4427,420765,202507,0.9237,0.8822,0.8607,0.8818,1.0
4428,420768,202507,0.8502,0.6909,0.8376,0.8041,1.0
4429,420770,202507,0.9787,0.9182,0.7264,0.8374,1.0
4430,420775,202507,0.9846,0.9803,0.8385,0.9105,1.0
4431,420780,202507,0.9561,0.8776,0.8205,0.8687,1.0
4432,420785,202507,0.9121,0.9353,0.8912,0.9075,1.0
4433,420790,202507,0.8579,0.9842,0.8675,0.8943,1.0
4434,420800,202507,0.9724,0.9033,0.8465,0.8922,1.0
4435,420810,202507,0.9085,0.7241,0.9139,0.8651,1.0
4436,420820,202507,0.9597,0.6017,0.8239,0.8023,0.6
4437,420830,202507,0.9734,0.6709,0.7731,0.7976,1.0
4438,420840,202507,0.9011,0.8145,0.877,0.8674,1.0
4439,420845,202507,0.8998,0.9198,0.8016,0.8557,0.4
4440,420850,202507,0.9533,0.8181,0.8049,0.8453,1.0
4441,420860,202507,0.8941,0.6142,0.8074,0.7808,1.0
4442,420870,202507,0.9645,0.8383,0.8225,0.862,0.1
4443,420880,202507,0.9895,0.8575,0.7447,0.8341,0.1
4444,420890,202507,0.9794,0.9404,0.8841,0.922,0.8
4445,420895,202507,10.0,0.8766,0.8908,0.9146,1.0
4446,420900,202507,0.9819,0.8391,0.8249,0.8677,1.0
4447,420910,202507,0.936,0.7953,0.7587,0.8122,0.6
4448,420915,202507,0.9165,0.8279,0.8264,0.8493,1.0
4449,420917,202507,0.97,0.9502,0.8424,0.9013,1.0
4450,420920,202507,0.8571,0.881,0.8485,0.8588,0.1
4451,420930,202507,0.9556,0.6893,0.8051,0.8138,1.0
4452,420940,202507,0.9722,0.6936,0.7645,0.7987,0.1
4453,420945,202507,0.9412,0.9925,0.8774,0.9221,1.0
4454,420950,202507,0.7753,0.8696,0.7823,0.8024,1.0
4455,420960,202507,0.9634,0.9049,0.8207,0.8774,1.0
4456,420970,202507,0.937,0.7,0.8228,0.8207,1.0
4457,420980,202507,0.7041,0.7143,0.6632,0.6862,1.0
4458,420985,202507,0.9794,0.8308,0.8398,0.8725,1.0
4459,420990,202507,0.9487,0.8346,0.8067,0.8492,0.1
4460,421000,202507,0.8689,0.8425,0.8284,0.8421,1.0
4461,421003,202507,0.9672,0.661,0.7257,0.7699,1.0
4462,421005,202507,10.0,0.6667,0.641,0.7372,0.1
4463,421010,202507,0.8744,0.7501,0.8054,0.8088,0.6
4464,421020,202507,0.8266,0.873,0.7302,0.79,1.0
4465,421030,202507,0.9569,0.7024,0.8011,0.8154,1.0
4466,421040,202507,0.9783,0.6059,0.8587,0.8254,1.0
4467,421050,202507,0.9625,0.7815,0.8515,0.8618,1.0
4468,421055,202507,0.8732,0.8534,0.8587,0.861,1.0
4469,421060,202507,0.7977,0.9094,0.8683,0.8609,1.0
4470,421070,202507,0.972,0.7903,0.9241,0.9026,1.0
4471,421080,202507,0.991,0.6681,0.6927,0.7611,1.0
4472,421085,202507,0.9362,0.9054,0.6404,0.7806,1.0
4473,421090,202507,0.988,0.9688,0.8255,0.902,1.0
4474,421100,202507,0.9789,0.9275,0.8213,0.8873,0.1
4475,421105,202507,0.9714,0.8568,0.8311,0.8726,1.0
4476,421110,202507,0.8986,0.8187,0.8749,0.8668,0.1
4477,421120,202507,0.9336,0.665,0.7783,0.7888,1.0
4478,421125,202507,0.9935,0.9685,0.6515,0.8163,0.1
4479,421130,202507,0.9499,0.7052,0.7897,0.8086,0.4
4480,421140,202507,0.9722,0.9467,0.9301,0.9448,1.0
4481,421145,202507,0.825,0.8977,0.8681,0.8647,1.0
4482,421150,202507,0.9119,0.7011,0.8247,0.8156,1.0
4483,421160,202507,0.9672,0.915,0.7778,0.8595,1.0
4484,421165,202507,0.9275,0.9624,0.6923,0.8186,1.0
4485,421170,202507,0.8875,0.6787,0.7492,0.7662,0.1
4486,421175,202507,0.9237,0.7467,0.7945,0.8149,1.0
4487,421180,202507,0.97,0.8323,0.7432,0.8222,0.1
4488,421185,202507,0.9051,0.8978,0.8519,0.8767,1.0
4489,421187,202507,0.9535,0.9194,0.8696,0.903,0.1
4490,421189,202507,0.7416,0.9321,0.8378,0.8373,1.0
4491,421190,202507,0.9296,0.7096,0.7833,0.8015,1.0
4492,421200,202507,0.9443,0.8745,0.866,0.8877,1.0
4493,421205,202507,0.8868,0.8913,0.7926,0.8408,0.1
4494,421210,202507,0.9894,0.9007,0.8099,0.8775,0.1
4495,421220,202507,0.9106,0.6831,0.8129,0.8049,0.4
4496,421223,202507,0.978,0.9454,0.7947,0.8782,1.0
4497,421225,202507,0.9832,0.696,0.771,0.8053,0.1
4498,421227,202507,0.844,0.8069,0.8879,0.8567,1.0
4499,421230,202507,0.9196,0.9232,0.8413,0.8814,1.0
4500,421240,202507,0.96,0.8362,0.9051,0.9016,1.0
4501,421250,202507,0.9352,0.8858,0.7058,0.8082,1.0
4502,421260,202507,0.8889,0.9333,0.7308,0.821,1.0
4503,421265,202507,0.973,0.6941,0.8379,0.8357,0.1
4504,421270,202507,0.9534,0.9574,0.8273,0.8914,0.1
4505,421280,202507,0.655,0.8531,0.7811,0.7676,1.0
4506,421290,202507,0.997,0.8578,0.834,0.8807,1.0
4507,421300,202507,10.0,0.9211,0.9091,0.9348,1.0
4508,421310,202507,0.9355,0.7719,0.6758,0.7648,1.0
4509,421315,202507,0.9787,0.9185,0.8333,0.891,1.0
4510,421320,202507,0.9942,0.9692,0.7883,0.885,1.0
4511,421330,202507,0.8537,0.9244,0.8528,0.8709,1.0
4512,421335,202507,0.8017,0.9116,0.8523,0.8545,1.0
4513,421340,202507,0.9646,0.9913,0.866,0.922,0.1
4514,421350,202507,0.9945,0.7587,0.7727,0.8247,1.0
4515,421360,202507,0.9908,0.8773,0.8926,0.9133,1.0
4516,421370,202507,0.9157,0.8193,0.8944,0.881,0.1
4517,421380,202507,0.986,0.9097,0.9446,0.9462,0.1
4518,421390,202507,10.0,1.0,0.8308,0.9154,1.0
4519,421400,202507,0.8734,0.5724,0.8138,0.7684,0.1
4520,421410,202507,10.0,0.9905,0.7345,0.8649,0.1
4521,421415,202507,0.9833,0.75,0.877,0.8718,1.0
4522,421420,202507,0.8766,0.8118,0.822,0.8331,1.0
4523,421430,202507,0.9211,0.75,0.9053,0.8704,1.0
4524,421440,202507,0.9898,0.6852,0.8203,0.8289,0.1
4525,421450,202507,0.8609,0.6338,0.8136,0.7805,1.0
4526,421460,202507,0.8644,0.6863,0.776,0.7757,0.1
4527,421470,202507,0.9038,0.755,0.7614,0.7954,1.0
4528,421480,202507,0.938,0.6169,0.8672,0.8223,1.0
4529,421490,202507,0.9016,0.9367,0.9437,0.9314,1.0
4530,421500,202507,0.9888,0.8235,0.8434,0.8748,0.4
4531,421505,202507,0.9945,0.5688,0.8679,0.0,1.0
4532,421507,202507,10.0,0.9526,0.8912,0.9338,1.0
4533,421510,202507,0.9236,0.6699,0.8744,0.8356,1.0
4534,421520,202507,0.9767,0.747,0.8529,0.8574,1.0
4535,421530,202507,0.9267,0.9008,0.8925,0.9031,1.0
4536,421535,202507,0.9691,0.8293,0.7099,0.8046,1.0
4537,421540,202507,10.0,0.7559,0.8156,0.8468,1.0
4538,421545,202507,0.9374,0.9362,0.8912,0.914,1.0
4539,421550,202507,0.9005,0.6171,0.8275,0.7932,0.1
4540,421555,202507,0.5882,0.6341,0.8727,0.7419,1.0
4541,421560,202507,0.8298,0.9643,0.7766,0.8368,1.0
4542,421565,202507,0.9738,0.9398,0.8168,0.8868,1.0
4543,421567,202507,0.9205,0.7367,0.7259,0.7773,1.0
4544,421568,202507,0.9537,0.9607,0.8411,0.8992,1.0
4545,421569,202507,0.8929,0.9787,0.7436,0.8397,1.0
4546,421570,202507,0.9471,0.6952,0.8361,0.8286,1.0
4547,421575,202507,0.9815,0.8557,0.7667,0.8427,1.0
4548,421580,202507,0.9403,0.7533,0.8252,0.836,0.6
4549,421590,202507,0.9775,0.9775,0.9045,0.941,1.0
4550,421600,202507,0.9642,0.8511,0.839,0.8733,1.0
4551,421605,202507,0.8641,0.8682,0.7818,0.824,1.0
4552,421610,202507,0.9546,0.9278,0.8486,0.8949,1.0
4553,421620,202507,0.9412,0.8649,0.8333,0.8682,0.4
4554,421625,202507,0.963,0.9041,0.8947,0.9141,0.1
4555,421630,202507,0.8437,0.6213,0.8046,0.7686,1.0
4556,421635,202507,0.9106,0.7797,0.8078,0.8265,0.1
4557,421640,202507,0.985,0.871,0.8625,0.8953,1.0
4558,421650,202507,0.9257,0.5099,0.8204,0.7691,1.0
4559,421660,202507,0.9279,0.9383,0.8043,0.8687,0.8
4560,421670,202507,0.9096,0.7752,0.7957,0.8191,1.0
4561,421680,202507,0.8649,0.8311,0.8691,0.8586,1.0
4562,421690,202507,0.9819,0.7889,0.7683,0.8269,1.0
4563,421700,202507,0.9963,0.8816,0.8168,0.8779,0.1
4564,421710,202507,0.9333,0.9924,0.7708,0.8668,1.0
4565,421715,202507,10.0,0.9697,0.8729,0.9289,0.1
4566,421720,202507,0.9537,0.791,0.8475,0.8599,1.0
4567,421725,202507,0.735,0.8869,0.9106,0.8608,0.1
4568,421730,202507,0.973,0.788,0.8299,0.8552,1.0
4569,421740,202507,0.9944,0.8959,0.8028,0.874,1.0
4570,421750,202507,0.9707,0.7779,0.8934,0.8839,1.0
4571,421755,202507,0.963,0.9884,0.8352,0.9055,1.0
4572,421760,202507,0.9907,0.9233,0.819,0.888,1.0
4573,421770,202507,0.9925,0.8501,0.7895,0.8554,1.0
4574,421775,202507,0.9677,0.9431,0.875,0.9152,1.0
4575,421780,202507,0.8439,0.9038,0.8685,0.8712,1.0
4576,421790,202507,0.9965,0.7541,0.8496,0.8625,0.1
4577,421795,202507,0.989,0.8516,0.7538,0.8371,1.0
4578,421800,202507,0.9125,0.6948,0.8082,0.8059,0.6
4579,421810,202507,0.9963,0.5978,0.7546,0.7758,1.0
4580,421820,202507,0.9792,0.8976,0.8016,0.87,1.0
4581,421825,202507,0.8789,0.8031,0.8526,0.8468,1.0
4582,421830,202507,0.979,0.9983,0.7884,0.8885,1.0
4583,421835,202507,0.8889,0.9346,0.8933,0.9025,1.0
4584,421840,202507,0.9607,0.9421,0.7682,0.8598,0.1
4585,421850,202507,0.9853,0.9183,0.8784,0.9151,1.0
4586,421860,202507,0.9701,0.9247,0.8163,0.8819,1.0
4587,421870,202507,0.9664,0.9932,0.8414,0.9106,0.6
4588,421875,202507,0.8769,0.8947,0.8208,0.8533,1.0
4589,421880,202507,0.9899,0.7232,0.8235,0.84,0.1
4590,421885,202507,0.9583,0.9041,0.9151,0.9232,1.0
4591,421890,202507,0.9706,0.831,0.8728,0.8868,1.0
4592,421895,202507,0.9728,0.7775,0.8254,0.8503,1.0
4593,421900,202507,0.9732,0.8755,0.8019,0.8631,0.1
4594,421910,202507,0.887,0.8324,0.9205,0.8901,0.1
4595,421915,202507,0.9444,0.8211,0.7789,0.8308,1.0
4596,421917,202507,0.9364,0.8715,0.9024,0.9032,1.0
4597,421920,202507,0.6347,0.75,0.613,0.6527,1.0
4598,421930,202507,0.9894,0.7378,0.7908,0.8272,1.0
4599,421935,202507,0.9634,0.9292,0.793,0.8697,1.0
4600,421940,202507,0.9889,0.8393,0.8978,0.906,0.1
4601,421950,202507,0.9654,0.9764,0.8235,0.8972,0.4
4602,421960,202507,0.9661,0.9634,0.8831,0.9239,1.0
4603,421970,202507,0.9352,0.8333,0.8971,0.8907,1.0
4604,421985,202507,0.9591,0.8321,0.785,0.8403,1.0
4605,422000,202507,0.9635,0.8924,0.7973,0.8626,0.1
4606,430003,202507,0.9139,0.9411,0.7843,0.8559,0.1
4607,430005,202507,0.9722,0.8402,0.858,0.8821,1.0
4608,430010,202507,0.9039,0.8928,0.789,0.8437,0.1
4609,430020,202507,0.9662,0.8729,0.8146,0.8671,1.0
4610,430030,202507,0.9792,0.9287,0.8513,0.9026,1.0
4611,430040,202507,0.8322,0.746,0.7863,0.7877,0.4
4612,430045,202507,0.9597,0.9498,0.9173,0.936,1.0
4613,430047,202507,0.7917,0.9474,0.907,0.8883,1.0
4614,430050,202507,0.9561,0.9635,0.8238,0.8918,0.1
4615,430055,202507,0.8776,0.9626,0.8288,0.8745,1.0
4616,430057,202507,10.0,0.9394,0.8108,0.8903,1.0
4617,430060,202507,0.952,0.6759,0.7841,0.799,0.6
4618,430063,202507,0.6991,0.9319,0.8451,0.8303,0.1
4619,430064,202507,0.655,0.8863,0.8204,0.7955,1.0
4620,430066,202507,0.9444,0.88,0.9643,0.9383,0.1
4621,430070,202507,0.9346,0.9548,0.8644,0.9046,1.0
4622,430080,202507,0.9221,0.7629,0.7716,0.8071,1.0
4623,430085,202507,0.9807,0.7151,0.9109,0.8794,1.0
4624,430087,202507,0.8376,0.6247,0.7968,0.764,1.0
4625,430090,202507,0.9068,0.9124,0.8374,0.8735,1.0
4626,430100,202507,0.8747,0.6007,0.8825,0.8101,1.0
4627,430105,202507,0.859,0.8503,0.8673,0.861,1.0
4628,430107,202507,0.9605,0.88,0.7917,0.856,0.1
4629,430110,202507,0.927,0.8737,0.9198,0.9101,0.6
4630,430120,202507,0.9538,0.8935,0.753,0.8383,1.0
4631,430130,202507,0.8291,0.7813,0.8919,0.8486,1.0
4632,430140,202507,0.9821,0.9883,0.7811,0.8832,1.0
4633,430150,202507,0.9383,0.8936,0.8715,0.8937,1.0
4634,430155,202507,0.7342,0.9667,0.9074,0.8789,1.0
4635,430160,202507,0.7656,0.7294,0.8621,0.8048,0.6
4636,430163,202507,0.7072,0.7793,0.8881,0.8157,0.6
4637,430165,202507,0.7778,0.9079,0.6988,0.7708,1.0
4638,430170,202507,0.899,0.9769,0.9221,0.93,0.1
4639,430175,202507,0.8707,0.9413,0.8148,0.8604,0.1
4640,430180,202507,0.938,0.9247,0.7483,0.8398,1.0
4641,430185,202507,0.8814,0.8211,0.8198,0.8355,0.1
4642,430187,202507,0.495,0.885,0.8483,0.7692,0.1
4643,430190,202507,0.7535,0.8722,0.9176,0.8652,0.1
4644,430192,202507,0.9412,0.8929,0.7209,0.819,1.0
4645,430195,202507,0.8462,0.9333,0.8056,0.8477,0.1
4646,430200,202507,0.8046,0.9246,0.6961,0.7804,1.0
